Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Announced Date,Funding Stage,Pre-Money Valuation,Equity Only Funding,Number of Investors,Number of Partner Investors
Series A - Quad Learning,https://www.crunchbase.com/funding_round/quad-learning-series-a--43f40cf6,Quad Learning,https://www.crunchbase.com/organization/quad-learning,Series A,"$11,000,000","Feb 14, 2013",Early Stage Venture,,Yes,4,1
Seed Round - CrowdMed,https://www.crunchbase.com/funding_round/crowdmed-seed--8ff64f9a,CrowdMed,https://www.crunchbase.com/organization/crowdmed,Seed,"$1,100,000","Feb 6, 2013",Seed,,Yes,5,1
Series B - Ivantis,https://www.crunchbase.com/funding_round/ivantis-series-b--1f98b0d9,Ivantis,https://www.crunchbase.com/organization/ivantis,Series B,"$27,000,000","Jan 31, 2013",Early Stage Venture,,Yes,4,4
Series B - 42Floors,https://www.crunchbase.com/funding_round/42floors-series-b--b9050f10,42Floors,https://www.crunchbase.com/organization/42floors,Series B,"$12,000,000","Jan 31, 2013",Early Stage Venture,,Yes,4,4
Series C - Houzz,https://www.crunchbase.com/funding_round/houzz-series-c--f7de9edf,Houzz,https://www.crunchbase.com/organization/houzz,Series C,"$35,000,000","Jan 29, 2013",Late Stage Venture,,Yes,8,3
Series C - Leyden Energy,https://www.crunchbase.com/funding_round/leyden-energy-series-c--96dacb4d,Leyden Energy,https://www.crunchbase.com/organization/leyden-energy,Series C,"$10,000,000","Jan 23, 2013",Late Stage Venture,,Yes,4,2
Venture Round - SnagFilms,https://www.crunchbase.com/funding_round/snagfilms-series-unknown--0435d0bf,SnagFilms,https://www.crunchbase.com/organization/snagfilms,Venture - Series Unknown,"$6,000,000","Jan 18, 2013",,,Yes,5,2
Seed Round - Segment,https://www.crunchbase.com/funding_round/segment-io-seed--5c130b5e,Segment,https://www.crunchbase.com/organization/segment-io,Seed,"$600,000","Jan 15, 2013",Seed,,Yes,3,
Series A - Curalate,https://www.crunchbase.com/funding_round/curalate-series-a--f61f182c,Curalate,https://www.crunchbase.com/organization/curalate,Series A,"$3,000,000","Jan 15, 2013",Early Stage Venture,,Yes,3,2
Series A - Gainspeed,https://www.crunchbase.com/funding_round/gainspeed-series-a--59028a8e,Gainspeed,https://www.crunchbase.com/organization/gainspeed,Series A,"$23,272,000","Jan 14, 2013",Early Stage Venture,,Yes,3,2
Series D - BuzzFeed,https://www.crunchbase.com/funding_round/buzzfeed-series-d--bbd02d03,BuzzFeed,https://www.crunchbase.com/organization/buzzfeed,Series D,"$19,300,000","Jan 3, 2013",Late Stage Venture,,Yes,6,2
Seed Round - Hired,https://www.crunchbase.com/funding_round/hired-seed--f22281c6,Hired,https://www.crunchbase.com/organization/hired,Seed,"$2,700,000","Jan 1, 2013",Seed,,Yes,9,5
Series D - 23andMe,https://www.crunchbase.com/funding_round/23andme-series-d--75cc2bfe,23andMe,https://www.crunchbase.com/organization/23andme,Series D,"$50,000,000","Dec 21, 2012",Late Stage Venture,,Yes,5,2
Series A - IFTTT,https://www.crunchbase.com/funding_round/if-this-then-that-series-a--e89f249e,IFTTT,https://www.crunchbase.com/organization/if-this-then-that,Series A,"$7,000,000","Dec 20, 2012",Early Stage Venture,,Yes,3,2
Series A - Influitive,https://www.crunchbase.com/funding_round/influitive-series-a--b1ccda6d,Influitive,https://www.crunchbase.com/organization/influitive,Series A,"$7,339,001","Dec 17, 2012",Early Stage Venture,,Yes,9,5
Seed Round - Koozoo,https://www.crunchbase.com/funding_round/koozoo-seed--b6539f67,Koozoo,https://www.crunchbase.com/organization/koozoo,Seed,"$2,500,000","Dec 12, 2012",Seed,,Yes,4,
Series A - Galera Therapeutics,https://www.crunchbase.com/funding_round/galera-therapeutics-series-a--cd86ca1b,Galera Therapeutics,https://www.crunchbase.com/organization/galera-therapeutics,Series A,"$11,000,000","Dec 12, 2012",Early Stage Venture,,Yes,3,2
Series C - Pluribus Networks,https://www.crunchbase.com/funding_round/pluribus-networks-series-c--b9d626ad,Pluribus Networks,https://www.crunchbase.com/organization/pluribus-networks,Series C,"$24,000,000","Dec 5, 2012",Late Stage Venture,"$143,000,000",Yes,4,2
Series A - Metromile,https://www.crunchbase.com/funding_round/metromile-series-a--f34ffb8e,Metromile,https://www.crunchbase.com/organization/metromile,Series A,"$4,000,000","Dec 5, 2012",Early Stage Venture,,Yes,4,1
Series B - Motus Therapeutics,https://www.crunchbase.com/funding_round/rhythm-pharmaceuticals-series-b--c3f69028,Motus Therapeutics,https://www.crunchbase.com/organization/rhythm-pharmaceuticals,Series B,"$8,000,000","Nov 27, 2012",Early Stage Venture,,Yes,5,2
Series C - Lattice Engines,https://www.crunchbase.com/funding_round/lattice-engines-series-c--0818b817,Lattice Engines,https://www.crunchbase.com/organization/lattice-engines,Series C,"$20,000,000","Nov 23, 2012",Late Stage Venture,,Yes,2,2
Series C - Intarcia Therapeutics,https://www.crunchbase.com/funding_round/intarcia-therapeutics-series-c--291a4818,Intarcia Therapeutics,https://www.crunchbase.com/organization/intarcia-therapeutics,Series C,"$160,000,000","Nov 16, 2012",Late Stage Venture,"$635,000,000",Yes,7,3
Debt Financing - Intarcia Therapeutics,https://www.crunchbase.com/funding_round/intarcia-therapeutics-debt-financing--83687d1b,Intarcia Therapeutics,https://www.crunchbase.com/organization/intarcia-therapeutics,Debt Financing,"$50,000,000","Nov 15, 2012",,,No,3,3
Series D - Vuclip,https://www.crunchbase.com/funding_round/vuclip-series-d--2372a905,Vuclip,https://www.crunchbase.com/organization/vuclip,Series D,"$13,000,000","Nov 15, 2012",Late Stage Venture,,Yes,3,4
Seed Round - Zoomdata,https://www.crunchbase.com/funding_round/zoomdata-seed--cda5cf9b,Zoomdata,https://www.crunchbase.com/organization/zoomdata,Seed,"$1,100,000","Nov 13, 2012",Seed,,Yes,13,
Series B - Cardioxyl Pharmaceuticals,https://www.crunchbase.com/funding_round/cardioxyl-pharmaceuticals-series-b--a762a779,Cardioxyl Pharmaceuticals,https://www.crunchbase.com/organization/cardioxyl-pharmaceuticals,Series B,"$28,000,000","Nov 13, 2012",Early Stage Venture,,Yes,4,4
Series C - Pentaho,https://www.crunchbase.com/funding_round/pentaho-series-c--7b902b62,Pentaho,https://www.crunchbase.com/organization/pentaho,Series C,"$23,000,000","Oct 30, 2012",Late Stage Venture,,Yes,4,4
Seed Round - RebelMouse,https://www.crunchbase.com/funding_round/rebelmouse-seed--2696ef38,RebelMouse,https://www.crunchbase.com/organization/rebelmouse,Seed,"$2,500,000","Oct 26, 2012",Seed,,Yes,12,6
Series C - Mirna Therapeutics,https://www.crunchbase.com/funding_round/mirna-therapeutics-series-c--82375fa0,Mirna Therapeutics,https://www.crunchbase.com/organization/mirna-therapeutics,Series C,"$34,500,000","Oct 24, 2012",Late Stage Venture,,Yes,6,4
Venture Round - Grokr,https://www.crunchbase.com/funding_round/grokr-series-unknown--35258c13,Grokr,https://www.crunchbase.com/organization/grokr,Venture - Series Unknown,"$2,400,000","Oct 19, 2012",,,Yes,3,
Series C - BloomReach,https://www.crunchbase.com/funding_round/bloomreach-series-c--6821cb50,BloomReach,https://www.crunchbase.com/organization/bloomreach,Series C,"$25,000,000","Oct 18, 2012",Late Stage Venture,,Yes,3,3
Venture Round - Upworthy,https://www.crunchbase.com/funding_round/upworthy-series-unknown--27626a54,Upworthy,https://www.crunchbase.com/organization/upworthy,Venture - Series Unknown,"$4,000,000","Oct 16, 2012",,,Yes,3,1
Seed Round - Mattermark,https://www.crunchbase.com/funding_round/mattermark-seed--5f2fbb7f,Mattermark,https://www.crunchbase.com/organization/mattermark,Seed,"$1,000,000","Oct 15, 2012",Seed,,Yes,15,1
Seed Round - Referly,https://www.crunchbase.com/funding_round/refer-ly-seed--8528b53f,Referly,https://www.crunchbase.com/organization/refer-ly,Seed,"$1,000,000","Oct 15, 2012",Seed,,Yes,10,
Post-IPO Equity - Alimera Sciences,https://www.crunchbase.com/funding_round/alimera-sciences-post-ipo-equity--480a0386,Alimera Sciences,https://www.crunchbase.com/organization/alimera-sciences,Post-IPO Equity,"$40,000,000","Oct 3, 2012",,,Yes,3,
Venture Round - 3-V Biosciences,https://www.crunchbase.com/funding_round/3-v-biosciences-series-unknown--46d6b237,3-V Biosciences,https://www.crunchbase.com/organization/3-v-biosciences,Venture - Series Unknown,"$8,089,000","Oct 1, 2012",,,Yes,2,2
Venture Round - Oculeve,https://www.crunchbase.com/funding_round/oculeve-series-unknown--3f3c38e3,Oculeve,https://www.crunchbase.com/organization/oculeve,Venture - Series Unknown,"$7,565,000","Oct 1, 2012",,,Yes,2,
Seed Round - Zumper,https://www.crunchbase.com/funding_round/zumper-seed--7a9cadca,Zumper,https://www.crunchbase.com/organization/zumper,Seed,"$1,000,000","Sep 27, 2012",Seed,,Yes,8,3
Venture Round - Apnex Medical,https://www.crunchbase.com/funding_round/apnex-medical-series-unknown--f6042478,Apnex Medical,https://www.crunchbase.com/organization/apnex-medical,Venture - Series Unknown,"$10,000,000","Sep 24, 2012",,,Yes,1,1
Series A - Kumu Networks,https://www.crunchbase.com/funding_round/kumu-networks-series-a--d5de3af5,Kumu Networks,https://www.crunchbase.com/organization/kumu-networks,Series A,"$5,425,630","Sep 24, 2012",Early Stage Venture,,Yes,1,1
Venture Round - Scopely,https://www.crunchbase.com/funding_round/scopely-series-unknown--af9097a8,Scopely,https://www.crunchbase.com/organization/scopely,Venture - Series Unknown,"$8,500,000","Sep 19, 2012",,,Yes,28,7
Series B - Braintree,https://www.crunchbase.com/funding_round/braintree-payment-solutions-series-b--9d4d9c77,Braintree,https://www.crunchbase.com/organization/braintree-payment-solutions,Series B,"$35,000,000","Sep 17, 2012",Early Stage Venture,,Yes,4,4
Series B - Duolingo,https://www.crunchbase.com/funding_round/duolingo-series-b--c9751068,Duolingo,https://www.crunchbase.com/organization/duolingo,Series B,"$15,000,000","Sep 17, 2012",Early Stage Venture,,Yes,2,1
Venture Round - Aerohive Networks,https://www.crunchbase.com/funding_round/aerohive-networks-series-unknown--4ca6ffa2,Aerohive Networks,https://www.crunchbase.com/organization/aerohive-networks,Venture - Series Unknown,"$22,500,000","Sep 11, 2012",,,Yes,6,6
Series A - QBotix,https://www.crunchbase.com/funding_round/qbotix-series-a--f586a3cf,QBotix,https://www.crunchbase.com/organization/qbotix,Series A,"$6,500,000","Sep 4, 2012",Early Stage Venture,"$17,200,000",Yes,4,2
Series A - D2L,https://www.crunchbase.com/funding_round/desire2learn-series-a--9d5a7d30,D2L,https://www.crunchbase.com/organization/desire2learn,Series A,"$80,000,000","Sep 4, 2012",Early Stage Venture,,Yes,2,2
Venture Round - payleven,https://www.crunchbase.com/funding_round/payleven-series-unknown--88eba407,payleven,https://www.crunchbase.com/organization/payleven,Venture - Series Unknown,"€10,000,000","Sep 3, 2012",,,Yes,3,1
Venture Round - American Pathology Partners,https://www.crunchbase.com/funding_round/american-pathology-partners-series-unknown--20fa84c9,American Pathology Partners,https://www.crunchbase.com/organization/american-pathology-partners,Venture - Series Unknown,"$5,999,999","Sep 1, 2012",,,Yes,1,1
Series B - Aerospike,https://www.crunchbase.com/funding_round/aerospike-series-b--b7c951da,Aerospike,https://www.crunchbase.com/organization/aerospike,Series B,"$8,000,000","Aug 27, 2012",Early Stage Venture,,Yes,3,
Series B - Everfi,https://www.crunchbase.com/funding_round/everfi-series-b--dc17528e,Everfi,https://www.crunchbase.com/organization/everfi,Series B,"$10,000,000","Aug 14, 2012",Early Stage Venture,,Yes,5,2
Private Equity Round - Apollo Spectra,https://www.crunchbase.com/funding_round/nova-specialty-hospitals-private-equity--c78f669b,Apollo Spectra,https://www.crunchbase.com/organization/nova-specialty-hospitals,Private Equity,"$54,000,000","Aug 13, 2012",Private Equity,,Yes,2,3
Seed Round - Influitive,https://www.crunchbase.com/funding_round/influitive-seed--b59fa49f,Influitive,https://www.crunchbase.com/organization/influitive,Seed,"$3,750,000","Aug 9, 2012",Seed,,Yes,13,4
Seed Round - Upstart,https://www.crunchbase.com/funding_round/upstart-seed--9fea766e,Upstart,https://www.crunchbase.com/organization/upstart,Seed,"$1,750,000","Aug 8, 2012",Seed,,Yes,6,
Seed Round - Silk,https://www.crunchbase.com/funding_round/silk-seed--0368d40b,Silk,https://www.crunchbase.com/organization/silk,Seed,"$1,600,000","Aug 1, 2012",Seed,,Yes,5,
Series E - Box,https://www.crunchbase.com/funding_round/box-series-e--82c54ce7,Box,https://www.crunchbase.com/organization/box,Series E,"$125,000,000","Jul 31, 2012",Late Stage Venture,"$1,075,000,000",Yes,7,9
Series A - Mersana Therapeutics,https://www.crunchbase.com/funding_round/mersana-therapeutics-series-a--264b7017,Mersana Therapeutics,https://www.crunchbase.com/organization/mersana-therapeutics,Series A,"$27,000,000","Jul 31, 2012",Early Stage Venture,,Yes,4,2
Venture Round - Tintri,https://www.crunchbase.com/funding_round/tintri-series-unknown--1e889558,Tintri,https://www.crunchbase.com/organization/tintri,Venture - Series Unknown,"$25,000,000","Jul 24, 2012",,,Yes,3,3
Venture Round - SAY Media,https://www.crunchbase.com/funding_round/saymedia-series-unknown--beb009d6,SAY Media,https://www.crunchbase.com/organization/saymedia,Venture - Series Unknown,"$27,000,000","Jul 19, 2012",,,Yes,8,3
Series C - Edmodo,https://www.crunchbase.com/funding_round/edmodo-series-c--b6be1fb0,Edmodo,https://www.crunchbase.com/organization/edmodo,Series C,"$25,000,000","Jul 19, 2012",Late Stage Venture,,Yes,7,5
Venture Round - WRLD,https://www.crunchbase.com/funding_round/wrld-series-unknown--195d1a9e,WRLD,https://www.crunchbase.com/organization/wrld,Venture - Series Unknown,"$4,300,000","Jul 17, 2012",,,Yes,3,
Series A - Coursera,https://www.crunchbase.com/funding_round/coursera-series-a--3ec44b38,Coursera,https://www.crunchbase.com/organization/coursera,Series A,"$6,000,000","Jul 17, 2012",Early Stage Venture,,Yes,2,2
Series C - Sonatype,https://www.crunchbase.com/funding_round/sonatype-series-c--5cb23c18,Sonatype,https://www.crunchbase.com/organization/sonatype,Series C,"$25,000,000","Jul 10, 2012",Late Stage Venture,,Yes,5,4
Series E - Care.com,https://www.crunchbase.com/funding_round/care-com-series-e--b17ed90e,Care.com,https://www.crunchbase.com/organization/care-com,Series E,"$50,000,000","Jul 7, 2012",Late Stage Venture,,Yes,6,5
Series B - BenchPrep,https://www.crunchbase.com/funding_round/benchprep-series-b--760ce4c9,BenchPrep,https://www.crunchbase.com/organization/benchprep,Series B,"$6,000,000","Jul 3, 2012",Early Stage Venture,,Yes,3,4
Seed Round - Ravel Law,https://www.crunchbase.com/funding_round/ravel-law-seed--65545fb5,Ravel Law,https://www.crunchbase.com/organization/ravel-law,Seed,"$1,100,000","Jul 1, 2012",Seed,,Yes,3,2
Series E - Beijing Redbaby Internet Technology,https://www.crunchbase.com/funding_round/beijing-redbaby-internet-technology-series-e--3fe408e5,Beijing Redbaby Internet Technology,https://www.crunchbase.com/organization/beijing-redbaby-internet-technology,Series E,"$20,000,000","Jul 1, 2012",Late Stage Venture,,Yes,3,1
Series C - BlueJeans Network,https://www.crunchbase.com/funding_round/blue-jeans-network-series-c--c8f69a24,BlueJeans Network,https://www.crunchbase.com/organization/blue-jeans-network,Series C,"$25,000,000","Jun 27, 2012",Late Stage Venture,,Yes,3,4
Venture Round - PatientKeeper,https://www.crunchbase.com/funding_round/patientkeeper-series-unknown--fbb1d901,PatientKeeper,https://www.crunchbase.com/organization/patientkeeper,Venture - Series Unknown,"$6,250,000","Jun 22, 2012",,,Yes,3,1
Venture Round - SmartDrive Systems,https://www.crunchbase.com/funding_round/smartdrive-systems-series-unknown--4c5cb26b,SmartDrive Systems,https://www.crunchbase.com/organization/smartdrive-systems,Venture - Series Unknown,"$47,000,000","Jun 18, 2012",,,Yes,3,3
Series C - The Climate Corporation,https://www.crunchbase.com/funding_round/the-climate-corporation-series-c--4fcce59a,The Climate Corporation,https://www.crunchbase.com/organization/the-climate-corporation,Series C,"$50,000,000","Jun 14, 2012",Late Stage Venture,,Yes,8,5
Series B - Motus Therapeutics,https://www.crunchbase.com/funding_round/rhythm-pharmaceuticals-series-b--0c8a768a,Motus Therapeutics,https://www.crunchbase.com/organization/rhythm-pharmaceuticals,Series B,"$25,000,000","Jun 13, 2012",Early Stage Venture,,Yes,4,2
Series C - Moda Operandi,https://www.crunchbase.com/funding_round/moda-operandi-series-c--3e516ab4,Moda Operandi,https://www.crunchbase.com/organization/moda-operandi,Series C,"$36,000,000","Jun 9, 2012",Late Stage Venture,,Yes,5,3
Seed Round - Flutter,https://www.crunchbase.com/funding_round/flutter-io-seed--4184aa25,Flutter,https://www.crunchbase.com/organization/flutter-io,Seed,"$1,400,000","Jun 7, 2012",Seed,,Yes,9,1
Series A - Surf Air,https://www.crunchbase.com/funding_round/surf-air-series-a--069b9f57,Surf Air,https://www.crunchbase.com/organization/surf-air,Series A,"$3,759,387","Jun 6, 2012",Early Stage Venture,,Yes,12,2
Series A - Loosecubes,https://www.crunchbase.com/funding_round/loosecubes-series-a--ecff7ca2,Loosecubes,https://www.crunchbase.com/organization/loosecubes,Series A,"$7,800,000","Jun 5, 2012",Early Stage Venture,,Yes,5,3
Series B - PhaseBio Pharmaceuticals,https://www.crunchbase.com/funding_round/phasebio-pharmaceuticals-series-b--4d66380a,PhaseBio Pharmaceuticals,https://www.crunchbase.com/organization/phasebio-pharmaceuticals,Series B,"$23,000,000","Jun 5, 2012",Early Stage Venture,,Yes,5,4
Series D - TriVascular,https://www.crunchbase.com/funding_round/trivascular-series-d--adca21ed,TriVascular,https://www.crunchbase.com/organization/trivascular,Series D,"$60,000,000","Jun 4, 2012",Late Stage Venture,,Yes,7,6
Seed Round - EVENTup,https://www.crunchbase.com/funding_round/eventup-seed--8bd0978e,EVENTup,https://www.crunchbase.com/organization/eventup,Seed,"$1,800,000","Jun 4, 2012",Seed,,Yes,5,1
Series A - Popdust,https://www.crunchbase.com/funding_round/popdust-series-a--b4f6a1ae,Popdust,https://www.crunchbase.com/organization/popdust,Series A,"$4,500,000","Jun 4, 2012",Early Stage Venture,,Yes,3,
Series E - MongoDB,https://www.crunchbase.com/funding_round/mongodb-inc-series-e--fe8c68ed,MongoDB,https://www.crunchbase.com/organization/mongodb-inc,Series E,"$42,000,000","May 29, 2012",Late Stage Venture,,Yes,4,6
Seed Round - Firebase,https://www.crunchbase.com/funding_round/firebase-seed--45fdec43,Firebase,https://www.crunchbase.com/organization/firebase,Seed,"$1,400,000","May 24, 2012",Seed,,Yes,8,2
Series B - NovaTorque,https://www.crunchbase.com/funding_round/novatorque-series-b--1fa94de6,NovaTorque,https://www.crunchbase.com/organization/novatorque,Series B,"$13,000,000","May 18, 2012",Early Stage Venture,,Yes,2,1
Seed Round - Curalate,https://www.crunchbase.com/funding_round/curalate-seed--d47afc85,Curalate,https://www.crunchbase.com/organization/curalate,Seed,"$750,000","May 15, 2012",Seed,,Yes,3,1
Series F - Aquantia,https://www.crunchbase.com/funding_round/aquantia-series-f--29ad819c,Aquantia,https://www.crunchbase.com/organization/aquantia,Series F,"$35,000,000","May 14, 2012",Late Stage Venture,,Yes,6,3
Series B - Supernova,https://www.crunchbase.com/funding_round/wearesupernova-series-b--58e1ea08,Supernova,https://www.crunchbase.com/organization/wearesupernova,Series B,"$12,000,000","May 11, 2012",Early Stage Venture,,Yes,4,1
Series B - DreamFactory Software,https://www.crunchbase.com/funding_round/dreamfactory-series-b--7eb21777,DreamFactory Software,https://www.crunchbase.com/organization/dreamfactory,Series B,"$2,000,000","May 9, 2012",Early Stage Venture,,Yes,1,1
Series A - AVOS Systems,https://www.crunchbase.com/funding_round/avos-series-a--15f9a6ba,AVOS Systems,https://www.crunchbase.com/organization/avos,Series A,,"Apr 27, 2012",Early Stage Venture,,Yes,4,
Series B - ScienceLogic,https://www.crunchbase.com/funding_round/sciencelogic-series-b--fbd72633,ScienceLogic,https://www.crunchbase.com/organization/sciencelogic,Series B,"$15,000,000","Apr 23, 2012",Early Stage Venture,,Yes,2,3
